threatType,title,link
iot_detection,Weidmueller.Gateway,https://www.fortiguard.com/encyclopedia/iotapp/10006408
iot_detection,Vivavis.Devices,https://www.fortiguard.com/encyclopedia/iotapp/10006407
iot_detection,World.Wide.Packets.Switch,https://www.fortiguard.com/encyclopedia/iotapp/10006406
iot_detection,Bintec.Router,https://www.fortiguard.com/encyclopedia/iotapp/10006401
iot_detection,QNO.Router,https://www.fortiguard.com/encyclopedia/iotapp/10006389
iot_detection,Raycore.CPE,https://www.fortiguard.com/encyclopedia/iotapp/10006388
iot_detection,Zetron.Gateway,https://www.fortiguard.com/encyclopedia/iotapp/10006387
iot_detection,BlackVue.Camera,https://www.fortiguard.com/encyclopedia/iotapp/10006386
iot_detection,4ipnet.Access.Point,https://www.fortiguard.com/encyclopedia/iotapp/10006384
iot_detection,Hgiga.Devices,https://www.fortiguard.com/encyclopedia/iotapp/10006381
iot_detection,Open.System.Solutions.PLC,https://www.fortiguard.com/encyclopedia/iotapp/10006380
iot_detection,Nepstech.Router,https://www.fortiguard.com/encyclopedia/iotapp/10006378
iot_detection,Dewesoft.Devices,https://www.fortiguard.com/encyclopedia/iotapp/10006377
iot_detection,CNet.Router,https://www.fortiguard.com/encyclopedia/iotapp/10006376
